page_id,book_id,catalog_generation,grade,viewer_page,selected_psm,recognized_words,mean_word_confidence,low_confidence_word_rate,ocr_class,front_matter_score,toc_navigation_score,bibliography_credits_score,primary_structure,classification_certainty,classification_rule,evidence_flags,classifier_version
LTMD-CN2-G1972-VP022,LTMD-CN2-G1972,1972,2,22,3,7,95.35,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP023,LTMD-CN2-G1972,1972,2,23,3,8,91.75,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP024,LTMD-CN2-G1972,1972,2,24,3,9,90.59,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP025,LTMD-CN2-G1972,1972,2,25,6,33,32.54,0.8182,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP026,LTMD-CN2-G1972,1972,2,26,6,13,23.23,0.9231,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP027,LTMD-CN2-G1972,1972,2,27,3,5,95.67,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP028,LTMD-CN2-G1972,1972,2,28,3,15,23.34,0.8000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP029,LTMD-CN2-G1972,1972,2,29,6,22,23.65,0.9091,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP030,LTMD-CN2-G1972,1972,2,30,3,17,94.37,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP031,LTMD-CN2-G1972,1972,2,31,3,10,92.13,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP032,LTMD-CN2-G1972,1972,2,32,3,3,66.09,0.3333,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP033,LTMD-CN2-G1972,1972,2,33,3,37,46.21,0.7027,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP034,LTMD-CN2-G1972,1972,2,34,3,20,86.95,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP035,LTMD-CN2-G1972,1972,2,35,3,7,88.32,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP036,LTMD-CN2-G1972,1972,2,36,3,3,91.35,0.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP037,LTMD-CN2-G1972,1972,2,37,3,18,90.48,0.0556,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP038,LTMD-CN2-G1972,1972,2,38,3,34,86.25,0.0882,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP039,LTMD-CN2-G1972,1972,2,39,3,8,94.53,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP040,LTMD-CN2-G1972,1972,2,40,3,6,89.60,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP041,LTMD-CN2-G1972,1972,2,41,3,10,88.41,0.1000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP042,LTMD-CN2-G1972,1972,2,42,3,31,94.48,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP043,LTMD-CN2-G1972,1972,2,43,3,65,67.75,0.3385,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP044,LTMD-CN2-G1972,1972,2,44,3,6,94.28,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP045,LTMD-CN2-G1972,1972,2,45,3,54,94.38,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP046,LTMD-CN2-G1972,1972,2,46,3,16,94.85,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP047,LTMD-CN2-G1972,1972,2,47,3,44,88.81,0.0227,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP048,LTMD-CN2-G1972,1972,2,48,3,8,67.91,0.3750,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP049,LTMD-CN2-G1972,1972,2,49,3,59,90.76,0.0508,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP050,LTMD-CN2-G1972,1972,2,50,3,18,95.06,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP051,LTMD-CN2-G1972,1972,2,51,3,1,41.22,1.0000,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP052,LTMD-CN2-G1972,1972,2,52,11,17,36.53,0.8824,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP053,LTMD-CN2-G1972,1972,2,53,3,18,86.37,0.1111,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP054,LTMD-CN2-G1972,1972,2,54,3,26,62.01,0.5000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP055,LTMD-CN2-G1972,1972,2,55,3,10,58.31,0.4000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP056,LTMD-CN2-G1972,1972,2,56,3,38,91.35,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP057,LTMD-CN2-G1972,1972,2,57,3,33,80.75,0.1818,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP058,LTMD-CN2-G1972,1972,2,58,3,9,71.89,0.2222,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP059,LTMD-CN2-G1972,1972,2,59,3,9,60.26,0.4444,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP060,LTMD-CN2-G1972,1972,2,60,3,7,88.77,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP061,LTMD-CN2-G1972,1972,2,61,3,4,35.12,1.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP062,LTMD-CN2-G1972,1972,2,62,3,26,89.26,0.0769,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP063,LTMD-CN2-G1972,1972,2,63,3,20,89.56,0.0500,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP064,LTMD-CN2-G1972,1972,2,64,3,17,89.70,0.0588,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP065,LTMD-CN2-G1972,1972,2,65,3,7,89.02,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP066,LTMD-CN2-G1972,1972,2,66,11,123,31.33,0.9024,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP067,LTMD-CN2-G1972,1972,2,67,11,7,21.77,1.0000,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP068,LTMD-CN2-G1972,1972,2,68,3,18,92.07,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP069,LTMD-CN2-G1972,1972,2,69,3,6,93.09,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP070,LTMD-CN2-G1972,1972,2,70,3,8,93.63,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP071,LTMD-CN2-G1972,1972,2,71,3,12,89.16,0.0833,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP072,LTMD-CN2-G1972,1972,2,72,3,40,90.17,0.0250,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP073,LTMD-CN2-G1972,1972,2,73,3,27,92.60,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP074,LTMD-CN2-G1972,1972,2,74,3,24,78.01,0.2917,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP075,LTMD-CN2-G1972,1972,2,75,3,27,89.36,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP076,LTMD-CN2-G1972,1972,2,76,3,45,92.54,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP077,LTMD-CN2-G1972,1972,2,77,3,68,67.11,0.3088,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP078,LTMD-CN2-G1972,1972,2,78,3,13,90.90,0.0769,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP079,LTMD-CN2-G1972,1972,2,79,3,17,92.59,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP080,LTMD-CN2-G1972,1972,2,80,3,11,95.47,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP081,LTMD-CN2-G1972,1972,2,81,3,31,88.63,0.0645,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP082,LTMD-CN2-G1972,1972,2,82,3,17,78.21,0.2353,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP083,LTMD-CN2-G1972,1972,2,83,3,3,91.07,0.0000,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,end_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP084,LTMD-CN2-G1972,1972,2,84,11,12,44.81,0.9167,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,end_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP085,LTMD-CN2-G1972,1972,2,85,3,11,60.93,0.3636,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,end_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP086,LTMD-CN2-G1972,1972,2,86,11,10,25.80,0.9000,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,end_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP087,LTMD-CN2-G1972,1972,2,87,3,18,91.63,0.0000,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,end_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP088,LTMD-CN2-G1972,1972,2,88,3,49,94.65,0.0204,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP089,LTMD-CN2-G1972,1972,2,89,3,16,88.91,0.0625,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,end_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP090,LTMD-CN2-G1972,1972,2,90,3,47,84.01,0.1489,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP091,LTMD-CN2-G1972,1972,2,91,3,17,92.04,0.0588,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,end_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP092,LTMD-CN2-G1972,1972,2,92,6,38,32.52,0.8947,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,end_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP093,LTMD-CN2-G1972,1972,2,93,3,10,95.78,0.0000,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,end_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP094,LTMD-CN2-G1972,1972,2,94,3,20,85.40,0.1500,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP095,LTMD-CN2-G1972,1972,2,95,6,76,34.55,0.9342,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,end_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP096,LTMD-CN2-G1972,1972,2,96,,3,39.12,1.0000,no_text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,end_zone;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP097,LTMD-CN2-G1972,1972,2,97,3,354,81.79,0.1215,text_detected,0,0,2,bibliography_or_credits,high,KW_BIBLIO_CREDITS,end_zone;text_rich;biblio_credit_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN2-G1972-VP098,LTMD-CN2-G1972,1972,2,98,6,21,34.67,0.8095,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,end_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP001,LTMD-CN3-G1972,1972,3,1,6,42,24.22,0.9524,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP002,LTMD-CN3-G1972,1972,3,2,6,86,27.48,0.8721,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP003,LTMD-CN3-G1972,1972,3,3,3,4,87.62,0.0000,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,front_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP004,LTMD-CN3-G1972,1972,3,4,3,320,90.33,0.0500,text_detected,0,0,2,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_rich;biblio_credit_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP005,LTMD-CN3-G1972,1972,3,5,3,11,87.11,0.0909,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,front_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP006,LTMD-CN3-G1972,1972,3,6,6,39,52.59,0.5385,text_detected,0,0,1,unknown,low,CONSERVATIVE_UNKNOWN,front_zone;fallback_psm;biblio_credit_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP007,LTMD-CN3-G1972,1972,3,7,3,149,73.39,0.2416,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_present;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP008,LTMD-CN3-G1972,1972,3,8,11,10,33.37,1.0000,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP009,LTMD-CN3-G1972,1972,3,9,6,107,31.08,0.8785,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP010,LTMD-CN3-G1972,1972,3,10,3,17,96.48,0.0000,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,front_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP011,LTMD-CN3-G1972,1972,3,11,3,17,94.06,0.0000,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,front_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP012,LTMD-CN3-G1972,1972,3,12,3,20,81.69,0.2000,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP013,LTMD-CN3-G1972,1972,3,13,3,31,96.62,0.0000,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP014,LTMD-CN3-G1972,1972,3,14,3,61,94.99,0.0000,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP015,LTMD-CN3-G1972,1972,3,15,3,50,94.51,0.0000,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP016,LTMD-CN3-G1972,1972,3,16,3,32,95.44,0.0000,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP017,LTMD-CN3-G1972,1972,3,17,3,68,95.16,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP018,LTMD-CN3-G1972,1972,3,18,3,68,95.75,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP019,LTMD-CN3-G1972,1972,3,19,3,101,94.98,0.0099,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP020,LTMD-CN3-G1972,1972,3,20,3,11,40.06,0.8182,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP021,LTMD-CN3-G1972,1972,3,21,3,32,95.72,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP022,LTMD-CN3-G1972,1972,3,22,3,35,96.01,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP023,LTMD-CN3-G1972,1972,3,23,3,39,95.20,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP024,LTMD-CN3-G1972,1972,3,24,3,106,95.26,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP025,LTMD-CN3-G1972,1972,3,25,3,63,94.55,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP026,LTMD-CN3-G1972,1972,3,26,3,38,95.25,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP027,LTMD-CN3-G1972,1972,3,27,3,118,95.43,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP028,LTMD-CN3-G1972,1972,3,28,3,74,94.49,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP029,LTMD-CN3-G1972,1972,3,29,3,69,93.14,0.0290,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP030,LTMD-CN3-G1972,1972,3,30,3,104,93.43,0.0192,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP031,LTMD-CN3-G1972,1972,3,31,3,56,95.21,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP032,LTMD-CN3-G1972,1972,3,32,3,20,96.03,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP033,LTMD-CN3-G1972,1972,3,33,3,9,87.87,0.1111,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP034,LTMD-CN3-G1972,1972,3,34,3,70,94.94,0.0143,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP035,LTMD-CN3-G1972,1972,3,35,3,59,95.92,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP036,LTMD-CN3-G1972,1972,3,36,3,36,93.38,0.0278,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP037,LTMD-CN3-G1972,1972,3,37,3,81,92.77,0.0370,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP038,LTMD-CN3-G1972,1972,3,38,3,66,94.26,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP039,LTMD-CN3-G1972,1972,3,39,3,9,92.57,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP040,LTMD-CN3-G1972,1972,3,40,3,60,92.44,0.0333,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP041,LTMD-CN3-G1972,1972,3,41,3,44,94.58,0.0227,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP042,LTMD-CN3-G1972,1972,3,42,3,20,93.85,0.0500,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP043,LTMD-CN3-G1972,1972,3,43,3,34,94.20,0.0294,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP044,LTMD-CN3-G1972,1972,3,44,6,53,33.99,0.8491,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1972-VP045,LTMD-CN3-G1972,1972,3,45,3,73,92.40,0.0274,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
