fragment_id,page_id,catalog_generation,type_A,action_observe,action_describe,action_recall,action_explain,action_compare,action_classify,action_measure,action_experiment,action_investigate,action_predict,action_infer,action_discuss,action_solve,action_create,action_decide,action_act_on_environment,position_receiver,position_instruction_follower,position_observer,position_experimenter,position_investigator,position_reasoner,position_collaborator,position_decision_maker,position_community_agent,evidence_count_A,uncertain_A,ruleset_version,text_sha256
LTMD-CN5-G1972-VP023-F007,LTMD-CN5-G1972-VP023,1972,question,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,RULEA_0.1,502f4c7a978cb8977709f0848ce956e2ba340535585f0172e92720875cd1485d
LTMD-CN5-G1972-VP023-F008,LTMD-CN5-G1972-VP023,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,0a72712b39e04f88f7bd2dfdfe601cc9034ccea30b248103956a0918e0e0ad03
LTMD-CN5-G1972-VP023-F009,LTMD-CN5-G1972-VP023,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,49393dd35b8217a89e68f26afc4e4243834f4e7ed2b1cb64a6f23aac2088de25
LTMD-CN5-G1972-VP023-F010,LTMD-CN5-G1972-VP023,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,47a5f7b67cf0a80812b668676fb827f4a94cdb57b5529db7cc323d332d702eb2
LTMD-CN5-G1972-VP023-F011,LTMD-CN5-G1972-VP023,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,fa6140e4fa68973aa70306d6edf9ee6a1f938ce68ecc1c67ab98a0f44925a405
LTMD-CN5-G1972-VP023-F012,LTMD-CN5-G1972-VP023,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,a69731bb238412ae1ae27ab1acfb70f85c49632f9b61532a7788f3743fe065c7
LTMD-CN5-G1972-VP023-F013,LTMD-CN5-G1972-VP023,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c3ae2a8c81930877e743971080ec5cebdd544d8ffa4f20117f14a80a528eaada
LTMD-CN5-G1972-VP023-F014,LTMD-CN5-G1972-VP023,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e3b70645481380e091969b140621681965a95e7926ed8c343b694b035fb4138d
LTMD-CN5-G1972-VP023-F015,LTMD-CN5-G1972-VP023,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790
LTMD-CN5-G1972-VP024-F001,LTMD-CN5-G1972-VP024,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,20c7f30cbf2a3ba4fc646f95e7b47dacf50a6c1cffc424deec06af15dfb6fe87
LTMD-CN5-G1972-VP024-F002,LTMD-CN5-G1972-VP024,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,c9d2cd627d4c6a7fcf7185995f86fa313cb1c8f798a957ab1159dd108861c19d
LTMD-CN5-G1972-VP024-F003,LTMD-CN5-G1972-VP024,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,9456642fdc1ba9fb8806b9211cc6333130efa726c118f4f3e8dcd10c6e0290e0
LTMD-CN5-G1972-VP024-F004,LTMD-CN5-G1972-VP024,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,741d2b5dac1696e422e0c1ab71ac198f7931445440c5e02e2908753441394d2e
LTMD-CN5-G1972-VP024-F005,LTMD-CN5-G1972-VP024,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,d1897d26a13c6cd06bf058e4a75740102e5a44eec3bca42285ecf8804dbbcdd3
LTMD-CN5-G1972-VP024-F006,LTMD-CN5-G1972-VP024,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3d0468c59a3536fb43571eb44ab850f8a695b643f7aeaa9c2defe0c11ce477de
LTMD-CN5-G1972-VP024-F007,LTMD-CN5-G1972-VP024,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,eca6b7007f2bc3b1a4af9ebf60cdb05730256314ef10f080da0ea4aad508688f
LTMD-CN5-G1972-VP024-F008,LTMD-CN5-G1972-VP024,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,ddd820340a796b13e4b5e6bcca3ae6f8b6bc95cb714231603a09265fb08712bf
LTMD-CN5-G1972-VP024-F009,LTMD-CN5-G1972-VP024,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,857055f434d092b0dd1dea653dd3d1023f9f9a14c91292ace6808d848d7bbf4e
LTMD-CN5-G1972-VP024-F010,LTMD-CN5-G1972-VP024,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,a35609ffce9914032c527dae4fa3aa54c8dbd6224aa22e520b6722ae96beace3
LTMD-CN5-G1972-VP024-F011,LTMD-CN5-G1972-VP024,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c2356069e9d1e79ca924378153cfbbfb4d4416b1f99d41a2940bfdb66c5319db
LTMD-CN5-G1972-VP025-F001,LTMD-CN5-G1972-VP025,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,9c07c51a4c332b082e054586714cd8da2ac2b90675696ec3cf104c87ecc40bbf
LTMD-CN5-G1972-VP025-F002,LTMD-CN5-G1972-VP025,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,da76f06e114963d5de44a89f52fb0a56264562a7f072b404f80960b3151cc0e9
LTMD-CN5-G1972-VP025-F003,LTMD-CN5-G1972-VP025,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,4f07daeb6384f90a354524b4d3e8e8a55196d9d9a75b2033089392258e4d8dd9
LTMD-CN5-G1972-VP025-F004,LTMD-CN5-G1972-VP025,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,8dff0d3c8f6abb46532dd9b146c1e90b983568d3fc3e8fd1ad570655fb56c666
LTMD-CN5-G1972-VP025-F005,LTMD-CN5-G1972-VP025,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,83339f2d43bbfe2095ffff09210d54eb49222f80178862de6727c35e633bd936
LTMD-CN5-G1972-VP025-F006,LTMD-CN5-G1972-VP025,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,5f7204f9bbebdce7984f9956a649ca5c8d9b060abe834e710f9929abab9dcec0
LTMD-CN5-G1972-VP025-F007,LTMD-CN5-G1972-VP025,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,c139e511a41dbc3863464db8b93fa22a3555e363a7b21f988f0f4f0fcd7193d1
LTMD-CN5-G1972-VP025-F008,LTMD-CN5-G1972-VP025,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,acc62a993a25f4d132becee7aca30d6522d69870e61028390c3cb9afcde52a57
LTMD-CN5-G1972-VP025-F009,LTMD-CN5-G1972-VP025,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,98a75b3bf86edfaebf1e8434d9ad81686ecaacc35045aed48d52b1196e7fa4b4
LTMD-CN5-G1972-VP025-F010,LTMD-CN5-G1972-VP025,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,588d18d32d4dfcec90fe5dcd0a7ebf49dab238dcb2eed7738e33649526bfc434
LTMD-CN5-G1972-VP025-F011,LTMD-CN5-G1972-VP025,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,94d59b5ab4239d78a8981b49e22303a0019316f52b20b52d79c1535c7d8a6167
LTMD-CN5-G1972-VP025-F012,LTMD-CN5-G1972-VP025,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,700921a0f6b17f294f681a1c8dfda40d9767e6a103413958358e9ee8dccde7c7
LTMD-CN5-G1972-VP025-F013,LTMD-CN5-G1972-VP025,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,b7a56873cd771f2c446d369b649430b65a756ba278ff97ec81bb6f55b2e73569
LTMD-CN5-G1972-VP026-F001,LTMD-CN5-G1972-VP026,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,a896ec339f976fd93054368b13daa92c59c64f505310aa0144a04e48a1379a97
LTMD-CN5-G1972-VP026-F002,LTMD-CN5-G1972-VP026,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,1f0550fcb7cadd829767b1a5b4a35ef1f9be8ef903b9c4d78d687fefbdd5efd2
LTMD-CN5-G1972-VP026-F003,LTMD-CN5-G1972-VP026,1972,question,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,RULEA_0.1,3d85286c89303278533560ba2736e0d9dee550bc2caf09ea5ccac872b73b3977
LTMD-CN5-G1972-VP026-F004,LTMD-CN5-G1972-VP026,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,36a46b53279c2917455feda7ab395025c078f4b35e1763743866264c75b50ac5
LTMD-CN5-G1972-VP026-F005,LTMD-CN5-G1972-VP026,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,1112bb7660a58a00612c03077fa24569426c432664b0a81ee609610b66e3cf77
LTMD-CN5-G1972-VP026-F006,LTMD-CN5-G1972-VP026,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,85442d438029a6390a3a9190f63c89bfcf1e6ced4be99db1436a15b126946be4
LTMD-CN5-G1972-VP031-F001,LTMD-CN5-G1972-VP031,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,6bc54f13bea593dc5e1c8e6b16249e669d1ce99cbeac65f2a10f36e1d86f1fd4
LTMD-CN5-G1972-VP031-F002,LTMD-CN5-G1972-VP031,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,28cd2d25607fead986aa38084acb2ad2976fb43d3786d38bb71116a5abd23632
LTMD-CN5-G1972-VP031-F003,LTMD-CN5-G1972-VP031,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,ad8c06592b40915348fa0493094f6e1f457b1163ce7d749195bb8ebf80b81b65
LTMD-CN5-G1972-VP031-F004,LTMD-CN5-G1972-VP031,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,68002fd7d0ffaeb86718a2bfbda1d043da710bcc01bfd0074d35b0a42339d10a
LTMD-CN5-G1972-VP031-F005,LTMD-CN5-G1972-VP031,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,9ebe86a0ef29fa0d0d79b4ad9dede02f5258b0f44e56977507432a340ea49a94
LTMD-CN5-G1972-VP031-F006,LTMD-CN5-G1972-VP031,1972,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,f6c5ad20e7f06f7a5bd514c716ba75bcfca695eee0d4eea7663a6c70032482c7
LTMD-CN5-G1972-VP031-F007,LTMD-CN5-G1972-VP031,1972,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,RULEA_0.1,5c7c78a638c3f96f1dd1470382ba22423e9cac41b1852b5ec403871b0d12f90b
LTMD-CN5-G1972-VP031-F008,LTMD-CN5-G1972-VP031,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,dc3841cc776120a0ed5b66cd03bf43c83ace5ed793b97c0e3dbee70ece58d413
LTMD-CN5-G1972-VP031-F009,LTMD-CN5-G1972-VP031,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,f258d796975497ebde49be33fa3f16c9a6c02bbda204bd976f6b83a0fb4d281b
LTMD-CN5-G1972-VP031-F010,LTMD-CN5-G1972-VP031,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,a6880583997a435d10df6b8255cbbe47b0b23d8fd4d18f0264e2c74ef8ad1876
LTMD-CN5-G1972-VP031-F011,LTMD-CN5-G1972-VP031,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,ba6cc60f133fcd4c8675b520527f0f0ad1cbc43e0fe96d3e923b195530345840
LTMD-CN5-G1972-VP031-F012,LTMD-CN5-G1972-VP031,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,194d5d11e0336e8cdc4dfd6f8845828e778cfd895d07d51224e2453603e2bdeb
LTMD-CN5-G1972-VP031-F013,LTMD-CN5-G1972-VP031,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,8ca815f454032f241815917f0b2480090af4ffc60c8a682a7101bfcaf5f4c355
LTMD-CN5-G1972-VP031-F014,LTMD-CN5-G1972-VP031,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,af91b25f16470bd01f7955ad9059f8c75af0e2040126a3c4b63b1b135a12f14e
LTMD-CN5-G1972-VP031-F015,LTMD-CN5-G1972-VP031,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,eb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f94962ceaec1ed8af21f5a50f
LTMD-CN5-G1972-VP032-F001,LTMD-CN5-G1972-VP032,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,efa49adb233ba1519d5ddeedcefc96c521bbb0ca8ac9893b2bfbc49e5deb6c90
LTMD-CN5-G1972-VP032-F002,LTMD-CN5-G1972-VP032,1972,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,RULEA_0.1,6a6906ce84a331ec25ffdf83f5c9e6054ddbd20d68ff5d1dbf538bfccec0e174
LTMD-CN5-G1972-VP032-F003,LTMD-CN5-G1972-VP032,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,853e0d5f1f8c71d7944f4bd6ebbbc75f15f0f4dc9f46bc8d2d0717cd3cc93876
LTMD-CN5-G1972-VP032-F004,LTMD-CN5-G1972-VP032,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,9492590c544d7bde8c5a5ba622970d0078ad34479e0f1abc28e2d5b8f865ef9e
LTMD-CN5-G1972-VP032-F005,LTMD-CN5-G1972-VP032,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,5190471fa50ec6b75f861ecc23d464f896f858b50027f912adc1ad48970cad6a
LTMD-CN5-G1972-VP032-F006,LTMD-CN5-G1972-VP032,1972,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,RULEA_0.1,e63c80c5b7c51e3968df11ac35e68a08613f82812bead5eb0b9bc8cec6a034c7
LTMD-CN5-G1972-VP032-F007,LTMD-CN5-G1972-VP032,1972,activity;instruction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,RULEA_0.1,bd229e38457a8cf4235895944b2fdb5df681afc4a00714b9f008149eb41c2bbf
LTMD-CN5-G1972-VP032-F008,LTMD-CN5-G1972-VP032,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,8bcba47e8572d7a6ff79be990e008070c5d405882339423ee37dd24030a8008b
LTMD-CN5-G1972-VP032-F009,LTMD-CN5-G1972-VP032,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,11d3f161b0f7f7daf9b84577419a891bc9f12b135ee1bef42143e19c47e47b63
LTMD-CN5-G1972-VP032-F010,LTMD-CN5-G1972-VP032,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,ff02f4d8830b1d60b791eec0151248b30ed2b9c636a86daf5b3377242079fca4
LTMD-CN5-G1972-VP032-F011,LTMD-CN5-G1972-VP032,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,93c5bafdae815ecfded3627f1f89e9de93154357fd0c9da8179dadee68eb39eb
LTMD-CN5-G1972-VP032-F012,LTMD-CN5-G1972-VP032,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,937698eca49ff18106b896daa64a4e83697f42ed249e643b63b048920dcee1a8
LTMD-CN5-G1972-VP032-F013,LTMD-CN5-G1972-VP032,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,524742a476038f71b66ec55d8f5347dd9b5021b789cb81e8339d94d7b0fff98e
LTMD-CN5-G1972-VP032-F014,LTMD-CN5-G1972-VP032,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,6ddbdd261c6a56f6eda27aa50fbc81578ba57f7505a9be325aa650f3d4c99716
LTMD-CN5-G1972-VP032-F015,LTMD-CN5-G1972-VP032,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,RULEA_0.1,ac228c68fe0751e0bbf4c9189b1ef074e96bbe879a5494daebf0153a07788edd
LTMD-CN5-G1972-VP032-F016,LTMD-CN5-G1972-VP032,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e29c9c180c6279b0b02abd6a1801c7c04082cf486ec027aa13515e4f3884bb6b
LTMD-CN5-G1972-VP033-F001,LTMD-CN5-G1972-VP033,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e4764c4d7a705de5a5812d2cb965526fe692444b95bde9e10516506bed8616a5
LTMD-CN5-G1972-VP033-F002,LTMD-CN5-G1972-VP033,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,42d1adf0dee255017ef5802f4da4c0d0921dc1ad543896440d244d7509bfc76d
LTMD-CN5-G1972-VP033-F003,LTMD-CN5-G1972-VP033,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e1c2bba829a8b0a86587654470e74f3cacba84c63ac56df89a25196ca31ea7c8
LTMD-CN5-G1972-VP033-F004,LTMD-CN5-G1972-VP033,1972,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,RULEA_0.1,6effd92fb64852771935d9bceea301f5a7184b02dacba08ce031980e2d89a558
LTMD-CN5-G1972-VP033-F005,LTMD-CN5-G1972-VP033,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e9b58cec70dd88fcae4e70f40a0dae60831d9aa83e640f254d170380bcf28564
LTMD-CN5-G1972-VP033-F006,LTMD-CN5-G1972-VP033,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,5b59c6bfdc83a0968443f7f29e228f475fa04b04c8b8d771ed205db9aac5ff1a
LTMD-CN5-G1972-VP033-F007,LTMD-CN5-G1972-VP033,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,1057b4bb98e537060fb4befc12f90926b90c8005f4263b80cfe229dae03b82a3
LTMD-CN5-G1972-VP033-F008,LTMD-CN5-G1972-VP033,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,39e98506f448058c0da1b6064ee4427fc7f4ba836a8e248fc62a6aaa1524d402
LTMD-CN5-G1972-VP033-F009,LTMD-CN5-G1972-VP033,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c6f3ac57944a531490cd39902d0f777715fd005efac9a30622d5f5205e7f6894
LTMD-CN5-G1972-VP034-F001,LTMD-CN5-G1972-VP034,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3afa2fe7d5048982e0547950baa2c96be461a87fc3b373c5d2af9c2e82ba125e
LTMD-CN5-G1972-VP034-F002,LTMD-CN5-G1972-VP034,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,0beb62a39628392b94f3d038b9fa3169978893116698597c0c58898528bec4e4
LTMD-CN5-G1972-VP034-F003,LTMD-CN5-G1972-VP034,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,562bb15757a8b593d6fdc812b0767c0e198bf7d8e19157933110de09c9db9012
LTMD-CN5-G1972-VP034-F004,LTMD-CN5-G1972-VP034,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,1e2eec5137ad420d6c2f2d106a1e41db92b31a517613a783794ffa677c23e91e
LTMD-CN5-G1972-VP034-F005,LTMD-CN5-G1972-VP034,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,bd7fe5ed6e13bd634019df0b2948f0842d8db12c3ed6ca9988d5ad12f3583302
LTMD-CN5-G1972-VP035-F001,LTMD-CN5-G1972-VP035,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,44b6db9c2a95a756cb57dcabf825c7d50b748777e91089fa930eb5edc23719bc
LTMD-CN5-G1972-VP035-F002,LTMD-CN5-G1972-VP035,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,16e1c947a8e07c2b6d7efb1d1bd022a44905a909c818851134d781478f0f6040
LTMD-CN5-G1972-VP035-F003,LTMD-CN5-G1972-VP035,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,ea64539a21356e255a5168b09803afb24b16f402497e1cad1d6cd236ffe816bd
LTMD-CN5-G1972-VP035-F004,LTMD-CN5-G1972-VP035,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c1b9cd05fc7d87e682eb438f6fad5a5fb15eacb0a2b236dfce86b0b3bb316f73
LTMD-CN5-G1972-VP035-F005,LTMD-CN5-G1972-VP035,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,dafbd583ecac92902c91b2c3b17932f58ae71a25a745a6664d10a0159219b7f0
LTMD-CN5-G1972-VP036-F001,LTMD-CN5-G1972-VP036,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,8706dbee7524c87e3d93a42ab44a6652c1d31bc63538f6b299bf288b727b17f7
LTMD-CN5-G1972-VP036-F002,LTMD-CN5-G1972-VP036,1972,question,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,RULEA_0.1,c20fb59fe7317936b5806b7e8ef12ce111a007de9afbcd82562c80517d56e94a
LTMD-CN5-G1972-VP036-F003,LTMD-CN5-G1972-VP036,1972,question,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,RULEA_0.1,576c661a5488a47340f4c82f91b56a70e012be833b004cab4c56a0d5a6d88e68
