fragment_id,page_id,book_id,catalog_generation,viewer_page,fragment_sequence,candidate_type,token_count,char_count,source_structure_class,classification_certainty,text_sha256,uncertain_A,uncertain_B,action_jaccard,position_jaccard,action_exact_set,position_exact_set,stability_stratum,analysis_version,action_observe_A,action_observe_B,action_observe_consensus,action_observe_disagree,action_describe_A,action_describe_B,action_describe_consensus,action_describe_disagree,action_recall_A,action_recall_B,action_recall_consensus,action_recall_disagree,action_explain_A,action_explain_B,action_explain_consensus,action_explain_disagree,action_compare_A,action_compare_B,action_compare_consensus,action_compare_disagree,action_classify_A,action_classify_B,action_classify_consensus,action_classify_disagree,action_measure_A,action_measure_B,action_measure_consensus,action_measure_disagree,action_experiment_A,action_experiment_B,action_experiment_consensus,action_experiment_disagree,action_investigate_A,action_investigate_B,action_investigate_consensus,action_investigate_disagree,action_predict_A,action_predict_B,action_predict_consensus,action_predict_disagree,action_infer_A,action_infer_B,action_infer_consensus,action_infer_disagree,action_discuss_A,action_discuss_B,action_discuss_consensus,action_discuss_disagree,action_solve_A,action_solve_B,action_solve_consensus,action_solve_disagree,action_create_A,action_create_B,action_create_consensus,action_create_disagree,action_decide_A,action_decide_B,action_decide_consensus,action_decide_disagree,action_act_on_environment_A,action_act_on_environment_B,action_act_on_environment_consensus,action_act_on_environment_disagree,position_receiver_A,position_receiver_B,position_receiver_consensus,position_receiver_disagree,position_instruction_follower_A,position_instruction_follower_B,position_instruction_follower_consensus,position_instruction_follower_disagree,position_observer_A,position_observer_B,position_observer_consensus,position_observer_disagree,position_experimenter_A,position_experimenter_B,position_experimenter_consensus,position_experimenter_disagree,position_investigator_A,position_investigator_B,position_investigator_consensus,position_investigator_disagree,position_reasoner_A,position_reasoner_B,position_reasoner_consensus,position_reasoner_disagree,position_collaborator_A,position_collaborator_B,position_collaborator_consensus,position_collaborator_disagree,position_decision_maker_A,position_decision_maker_B,position_decision_maker_consensus,position_decision_maker_disagree,position_community_agent_A,position_community_agent_B,position_community_agent_consensus,position_community_agent_disagree
LTMD-CN5-G1972-VP014-F008,LTMD-CN5-G1972-VP014,LTMD-CN5-G1972,1972,14,8,expository_candidate,33,189,textual,high,ab6419c01da31de8c29999bbf73db2ced47db141383baab310c9e6ff99ed7192,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP014-F009,LTMD-CN5-G1972-VP014,LTMD-CN5-G1972,1972,14,9,heading_candidate,1,2,textual,high,8527a891e224136950ff32ca212b45bc93f69fbb801c3b1ebedac52775f99e61,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP015-F001,LTMD-CN5-G1972-VP015,LTMD-CN5-G1972,1972,15,1,instruction_candidate,17,103,mixed_text_image,medium,5cfec055b904507ecc55db1551dd32ded70e537f9794f9ebff2fa92bb9091241,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP015-F002,LTMD-CN5-G1972-VP015,LTMD-CN5-G1972,1972,15,2,expository_candidate,45,252,mixed_text_image,medium,61557b0c0343e4247b4e1089842f55e74a6ba94eb03d51fef69858823f5a0900,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP015-F003,LTMD-CN5-G1972-VP015,LTMD-CN5-G1972,1972,15,3,heading_candidate,1,2,mixed_text_image,medium,6180669a9fb9d0e8d30055aa57b3ba6c43646a98d88caf1b2f906b8119f7a55b,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP016-F001,LTMD-CN5-G1972-VP016,LTMD-CN5-G1972,1972,16,1,question_candidate,11,72,mixed_text_image,medium,2824097d7de41a5f304d437a65f3eedf92e65a4b3a02cf44bbaa573155b07e86,0,1,0.5,0.0,0,0,uncertain,HISTCOMP_0.1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP016-F002,LTMD-CN5-G1972-VP016,LTMD-CN5-G1972,1972,16,2,instruction_candidate,42,236,mixed_text_image,medium,69c0e20554c2ff281201c0b685d389a2cac34c19cfb8c907f62354b8decf1a10,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP016-F003,LTMD-CN5-G1972-VP016,LTMD-CN5-G1972,1972,16,3,instruction_candidate,9,55,mixed_text_image,medium,30cfe5f13fbe4e9aed7586b4c545514c15099d95cb123f43f4dd6ec431e36799,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP016-F004,LTMD-CN5-G1972-VP016,LTMD-CN5-G1972,1972,16,4,instruction_candidate,12,81,mixed_text_image,medium,1aa2c87b2573f29e2564935429aaae7b16a6bbbfd5d4716c43513fe2df3dbce0,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP016-F005,LTMD-CN5-G1972-VP016,LTMD-CN5-G1972,1972,16,5,instruction_candidate,26,156,mixed_text_image,medium,3fd856efcfbc6911586e13ce63814e213e19b1e26faeb122c29cf3316c2aae7a,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP016-F006,LTMD-CN5-G1972-VP016,LTMD-CN5-G1972,1972,16,6,heading_candidate,1,2,mixed_text_image,medium,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP017-F001,LTMD-CN5-G1972-VP017,LTMD-CN5-G1972,1972,17,1,instruction_candidate,22,122,mixed_text_image,medium,391261b1baa66f1dde8b4d1bbbf9c638a37d5ce0a4530d4111c968d90759d281,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP017-F002,LTMD-CN5-G1972-VP017,LTMD-CN5-G1972,1972,17,2,question_candidate,17,109,mixed_text_image,medium,fe27c27d73cf5df75eba88861c7cb793dbae550492c16f30a8f3b8f71cac43cf,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP018-F001,LTMD-CN5-G1972-VP018,LTMD-CN5-G1972,1972,18,1,instruction_candidate,9,58,textual,high,c1b6be3f5077c046c100a0bf432b3cca8aeb8cd1248c92ca181782723741121e,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP018-F002,LTMD-CN5-G1972-VP018,LTMD-CN5-G1972,1972,18,2,expository_candidate,44,252,textual,high,3a8d0fc92d18baad76bb98034c1218597fa943fd9fbfb17ab4942e1448a251c8,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP018-F003,LTMD-CN5-G1972-VP018,LTMD-CN5-G1972,1972,18,3,instruction_candidate,21,112,textual,high,9dce5a440241eb60f1d1c2355f68295f9ffa5afc30e9a5e92f6aa73ce9876ab6,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP018-F004,LTMD-CN5-G1972-VP018,LTMD-CN5-G1972,1972,18,4,heading_candidate,6,33,textual,high,9b00525cde1e5617cf344d9f22ed287994b119f3a33ad4f9432092f37ea3c9b3,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP018-F005,LTMD-CN5-G1972-VP018,LTMD-CN5-G1972,1972,18,5,heading_candidate,9,57,textual,high,8636fdbe0e1d26d0d93c6770dec2b388a52400f2a1db2d9ddb4597b8be91cf9a,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP018-F006,LTMD-CN5-G1972-VP018,LTMD-CN5-G1972,1972,18,6,instruction_candidate,24,118,textual,high,dd33c591db2427cb6d56b9f2f61ce95209d3ee6388bcd6e9d62e5ea207bec527,0,1,0.5,0.5,0,0,uncertain,HISTCOMP_0.1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP018-F007,LTMD-CN5-G1972-VP018,LTMD-CN5-G1972,1972,18,7,expository_candidate,17,97,textual,high,91848972c27c230ac578fc8ef59419bf9cbb13ad5bd75806a08bafd03150c644,0,1,1.0,0.5,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP018-F008,LTMD-CN5-G1972-VP018,LTMD-CN5-G1972,1972,18,8,question_candidate,14,75,textual,high,33af18429ef6be598d8eaf75285f03a2ffc2eed6ad5d540a5ce4ee304901fad3,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP018-F009,LTMD-CN5-G1972-VP018,LTMD-CN5-G1972,1972,18,9,question_candidate,4,22,textual,high,19d500f0bd350939e5537ab97de96d0d374287d352d56cd939b5870f206d90a3,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP019-F001,LTMD-CN5-G1972-VP019,LTMD-CN5-G1972,1972,19,1,instruction_candidate,20,110,mixed_text_image,medium,ccf2b8681a879539a8315cc5d553b079ab2f2b5e47ef03bfb67261e485fbec40,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LTMD-CN5-G1972-VP019-F002,LTMD-CN5-G1972-VP019,LTMD-CN5-G1972,1972,19,2,question_candidate,5,32,mixed_text_image,medium,48545813814c1f39f36c859e24e6e079b763263bb6cf5ecbe90bda73f61f24a9,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP019-F003,LTMD-CN5-G1972-VP019,LTMD-CN5-G1972,1972,19,3,heading_candidate,10,57,mixed_text_image,medium,447efd6438755da1e30f9805d6d8cb658792d3f9d2d4c97ce3a94d6862dae0f3,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP019-F004,LTMD-CN5-G1972-VP019,LTMD-CN5-G1972,1972,19,4,question_candidate,6,48,mixed_text_image,medium,78bd6b581395936d16af0e4acb6b2519d4d11217b20e27af343e471338b239e2,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP019-F005,LTMD-CN5-G1972-VP019,LTMD-CN5-G1972,1972,19,5,question_candidate,4,18,mixed_text_image,medium,d4207aa2163aea25425052f6417c6a070a9ceef4d06deba73e6b61c2cfd14876,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP019-F006,LTMD-CN5-G1972-VP019,LTMD-CN5-G1972,1972,19,6,question_candidate,2,18,mixed_text_image,medium,5621185995b12546afe17942e6729b0b20a2868b46950d5c4617a940f704fbde,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP019-F007,LTMD-CN5-G1972-VP019,LTMD-CN5-G1972,1972,19,7,question_candidate,4,25,mixed_text_image,medium,3350ab60ed6c86cb23a86f24562cc8613e0ebfbadc3357e179adf3b8c14d4e63,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP019-F008,LTMD-CN5-G1972-VP019,LTMD-CN5-G1972,1972,19,8,question_candidate,23,120,mixed_text_image,medium,29e0608a494db3379720f9d4afd584266a7defdc9ad50a754d63b81a454faebc,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP019-F009,LTMD-CN5-G1972-VP019,LTMD-CN5-G1972,1972,19,9,question_candidate,2,9,mixed_text_image,medium,6dbbfbab44f4f7478992b89506620c6665c08d8d3aad530b1f1a0982d2bbd5d3,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP019-F010,LTMD-CN5-G1972-VP019,LTMD-CN5-G1972,1972,19,10,heading_candidate,7,46,mixed_text_image,medium,edbd5f07f4bfc7ef814c5e2fc8dda5cc1b1895e6e228d0783465ac481c510436,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP019-F011,LTMD-CN5-G1972-VP019,LTMD-CN5-G1972,1972,19,11,heading_candidate,8,36,mixed_text_image,medium,33ea8ba4af23239c6ce9159119601754d9d9b047f8c60ba29d6bc1247d28116d,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP019-F012,LTMD-CN5-G1972-VP019,LTMD-CN5-G1972,1972,19,12,expository_candidate,15,72,mixed_text_image,medium,77b9d03f90fb1611a48c975f382350cf87d9bc2fb320a2711aaf167466c746c2,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP019-F013,LTMD-CN5-G1972-VP019,LTMD-CN5-G1972,1972,19,13,heading_candidate,2,9,mixed_text_image,medium,aeffd9d95f145b9d8ee5f288835b0e1cd91268a393a69e263609c9f846f047c8,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP019-F014,LTMD-CN5-G1972-VP019,LTMD-CN5-G1972,1972,19,14,heading_candidate,1,2,mixed_text_image,medium,9400f1b21cb527d7fa3d3eabba93557a18ebe7a2ca4e471cfe5e4c5b4ca7f767,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
