fragment_id,page_id,catalog_generation,candidate_type,source_structure_class,action_jaccard,position_jaccard,action_exact_set,position_exact_set,action_empty_both,position_empty_both,action_size_A,action_size_B,position_size_A,position_size_B,uncertain_A,uncertain_B,stability_stratum,agreement_version
LTMD-CN5-G1972-VP031-F013,LTMD-CN5-G1972-VP031,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP031-F014,LTMD-CN5-G1972-VP031,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP031-F015,LTMD-CN5-G1972-VP031,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F001,LTMD-CN5-G1972-VP032,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F002,LTMD-CN5-G1972-VP032,1972,instruction_candidate,textual,0.333333,0.5,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F003,LTMD-CN5-G1972-VP032,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F004,LTMD-CN5-G1972-VP032,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F005,LTMD-CN5-G1972-VP032,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,2,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F006,LTMD-CN5-G1972-VP032,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F007,LTMD-CN5-G1972-VP032,1972,activity_candidate,textual,0.0,0.5,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F008,LTMD-CN5-G1972-VP032,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F009,LTMD-CN5-G1972-VP032,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F010,LTMD-CN5-G1972-VP032,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F011,LTMD-CN5-G1972-VP032,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,1,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F012,LTMD-CN5-G1972-VP032,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F013,LTMD-CN5-G1972-VP032,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F014,LTMD-CN5-G1972-VP032,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F015,LTMD-CN5-G1972-VP032,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP032-F016,LTMD-CN5-G1972-VP032,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP033-F001,LTMD-CN5-G1972-VP033,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP033-F002,LTMD-CN5-G1972-VP033,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP033-F003,LTMD-CN5-G1972-VP033,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP033-F004,LTMD-CN5-G1972-VP033,1972,instruction_candidate,textual,0.5,0.5,0,0,0,0,1,2,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP033-F005,LTMD-CN5-G1972-VP033,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP033-F006,LTMD-CN5-G1972-VP033,1972,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP033-F007,LTMD-CN5-G1972-VP033,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP033-F008,LTMD-CN5-G1972-VP033,1972,expository_candidate,textual,0.0,0.5,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP033-F009,LTMD-CN5-G1972-VP033,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP034-F001,LTMD-CN5-G1972-VP034,1972,expository_candidate,mixed_text_image,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP034-F002,LTMD-CN5-G1972-VP034,1972,instruction_candidate,mixed_text_image,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP034-F003,LTMD-CN5-G1972-VP034,1972,heading_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP034-F004,LTMD-CN5-G1972-VP034,1972,heading_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP034-F005,LTMD-CN5-G1972-VP034,1972,expository_candidate,mixed_text_image,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP035-F001,LTMD-CN5-G1972-VP035,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP035-F002,LTMD-CN5-G1972-VP035,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP035-F003,LTMD-CN5-G1972-VP035,1972,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP035-F004,LTMD-CN5-G1972-VP035,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP035-F005,LTMD-CN5-G1972-VP035,1972,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP036-F001,LTMD-CN5-G1972-VP036,1972,expository_candidate,mixed_text_image,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP036-F002,LTMD-CN5-G1972-VP036,1972,question_candidate,mixed_text_image,0.0,0.0,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP036-F003,LTMD-CN5-G1972-VP036,1972,question_candidate,mixed_text_image,0.333333,0.0,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP036-F004,LTMD-CN5-G1972-VP036,1972,question_candidate,mixed_text_image,0.0,0.5,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP036-F005,LTMD-CN5-G1972-VP036,1972,activity_candidate,mixed_text_image,0.333333,0.5,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP036-F006,LTMD-CN5-G1972-VP036,1972,expository_candidate,mixed_text_image,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP036-F007,LTMD-CN5-G1972-VP036,1972,instruction_candidate,mixed_text_image,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP036-F008,LTMD-CN5-G1972-VP036,1972,heading_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F001,LTMD-CN5-G1972-VP037,1972,question_candidate,textual,0.0,0.0,0,0,0,0,1,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F002,LTMD-CN5-G1972-VP037,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F003,LTMD-CN5-G1972-VP037,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F004,LTMD-CN5-G1972-VP037,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F005,LTMD-CN5-G1972-VP037,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F006,LTMD-CN5-G1972-VP037,1972,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F007,LTMD-CN5-G1972-VP037,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F008,LTMD-CN5-G1972-VP037,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F009,LTMD-CN5-G1972-VP037,1972,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F010,LTMD-CN5-G1972-VP037,1972,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F011,LTMD-CN5-G1972-VP037,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F012,LTMD-CN5-G1972-VP037,1972,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F013,LTMD-CN5-G1972-VP037,1972,expository_candidate,textual,0.0,0.5,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F014,LTMD-CN5-G1972-VP037,1972,instruction_candidate,textual,0.333333,0.0,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F015,LTMD-CN5-G1972-VP037,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F016,LTMD-CN5-G1972-VP037,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F017,LTMD-CN5-G1972-VP037,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F018,LTMD-CN5-G1972-VP037,1972,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F019,LTMD-CN5-G1972-VP037,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F020,LTMD-CN5-G1972-VP037,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP037-F021,LTMD-CN5-G1972-VP037,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F001,LTMD-CN5-G1972-VP039,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F002,LTMD-CN5-G1972-VP039,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F003,LTMD-CN5-G1972-VP039,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F004,LTMD-CN5-G1972-VP039,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F005,LTMD-CN5-G1972-VP039,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F006,LTMD-CN5-G1972-VP039,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F007,LTMD-CN5-G1972-VP039,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F008,LTMD-CN5-G1972-VP039,1972,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F009,LTMD-CN5-G1972-VP039,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F010,LTMD-CN5-G1972-VP039,1972,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F011,LTMD-CN5-G1972-VP039,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F012,LTMD-CN5-G1972-VP039,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F013,LTMD-CN5-G1972-VP039,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F014,LTMD-CN5-G1972-VP039,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F015,LTMD-CN5-G1972-VP039,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F016,LTMD-CN5-G1972-VP039,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F017,LTMD-CN5-G1972-VP039,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F018,LTMD-CN5-G1972-VP039,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP039-F019,LTMD-CN5-G1972-VP039,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP040-F001,LTMD-CN5-G1972-VP040,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP040-F002,LTMD-CN5-G1972-VP040,1972,expository_candidate,textual,0.0,0.5,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP040-F003,LTMD-CN5-G1972-VP040,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP040-F004,LTMD-CN5-G1972-VP040,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP040-F005,LTMD-CN5-G1972-VP040,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP040-F006,LTMD-CN5-G1972-VP040,1972,instruction_candidate,textual,0.666667,1.0,0,1,0,0,2,3,2,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP040-F007,LTMD-CN5-G1972-VP040,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,2,0,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP040-F008,LTMD-CN5-G1972-VP040,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP040-F009,LTMD-CN5-G1972-VP040,1972,question_candidate,textual,0.5,0.5,0,0,0,0,1,2,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP040-F010,LTMD-CN5-G1972-VP040,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP040-F011,LTMD-CN5-G1972-VP040,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP041-F001,LTMD-CN5-G1972-VP041,1972,question_candidate,mixed_text_image,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP041-F002,LTMD-CN5-G1972-VP041,1972,question_candidate,mixed_text_image,0.0,0.0,0,0,0,0,0,1,0,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP041-F003,LTMD-CN5-G1972-VP041,1972,heading_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP041-F004,LTMD-CN5-G1972-VP041,1972,question_candidate,mixed_text_image,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP041-F005,LTMD-CN5-G1972-VP041,1972,heading_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP041-F006,LTMD-CN5-G1972-VP041,1972,question_candidate,mixed_text_image,0.0,0.0,0,0,0,0,0,2,0,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP041-F007,LTMD-CN5-G1972-VP041,1972,instruction_candidate,mixed_text_image,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP041-F008,LTMD-CN5-G1972-VP041,1972,expository_candidate,mixed_text_image,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP041-F009,LTMD-CN5-G1972-VP041,1972,instruction_candidate,mixed_text_image,0.0,0.0,0,0,0,0,0,2,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP041-F010,LTMD-CN5-G1972-VP041,1972,heading_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP042-F001,LTMD-CN5-G1972-VP042,1972,question_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP042-F002,LTMD-CN5-G1972-VP042,1972,question_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP042-F003,LTMD-CN5-G1972-VP042,1972,question_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP042-F004,LTMD-CN5-G1972-VP042,1972,instruction_candidate,mixed_text_image,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP042-F005,LTMD-CN5-G1972-VP042,1972,instruction_candidate,mixed_text_image,1.0,0.0,1,0,1,0,0,0,1,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP042-F006,LTMD-CN5-G1972-VP042,1972,instruction_candidate,mixed_text_image,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP042-F007,LTMD-CN5-G1972-VP042,1972,activity_candidate,mixed_text_image,0.0,0.5,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP042-F008,LTMD-CN5-G1972-VP042,1972,question_candidate,mixed_text_image,0.333333,0.0,0,0,0,0,1,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP042-F009,LTMD-CN5-G1972-VP042,1972,question_candidate,mixed_text_image,0.0,0.0,0,0,0,0,0,2,0,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP042-F010,LTMD-CN5-G1972-VP042,1972,question_candidate,mixed_text_image,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP042-F011,LTMD-CN5-G1972-VP042,1972,question_candidate,mixed_text_image,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP042-F012,LTMD-CN5-G1972-VP042,1972,question_candidate,mixed_text_image,0.333333,0.0,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP042-F013,LTMD-CN5-G1972-VP042,1972,question_candidate,mixed_text_image,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP042-F014,LTMD-CN5-G1972-VP042,1972,heading_candidate,mixed_text_image,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F001,LTMD-CN5-G1972-VP043,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F002,LTMD-CN5-G1972-VP043,1972,expository_candidate,textual,0.0,0.5,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F003,LTMD-CN5-G1972-VP043,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F004,LTMD-CN5-G1972-VP043,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F005,LTMD-CN5-G1972-VP043,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F006,LTMD-CN5-G1972-VP043,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F007,LTMD-CN5-G1972-VP043,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F008,LTMD-CN5-G1972-VP043,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F009,LTMD-CN5-G1972-VP043,1972,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F010,LTMD-CN5-G1972-VP043,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F011,LTMD-CN5-G1972-VP043,1972,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F012,LTMD-CN5-G1972-VP043,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F013,LTMD-CN5-G1972-VP043,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F014,LTMD-CN5-G1972-VP043,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F015,LTMD-CN5-G1972-VP043,1972,question_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F016,LTMD-CN5-G1972-VP043,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP043-F017,LTMD-CN5-G1972-VP043,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP044-F001,LTMD-CN5-G1972-VP044,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP044-F002,LTMD-CN5-G1972-VP044,1972,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP044-F003,LTMD-CN5-G1972-VP044,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP044-F004,LTMD-CN5-G1972-VP044,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,1,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP044-F005,LTMD-CN5-G1972-VP044,1972,expository_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP044-F006,LTMD-CN5-G1972-VP044,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
